timestamp,symbol,direction,decision,score,total_ms,step_times
2026-06-29T09:21:27.852547+00:00,EURUSD,LONG,ERROR,100,3124.7,{"step1_cb": 0.10228157043457031, "step2_scan": 28.383731842041016, "step2b_regime": 1.4503002166748047, "step2c_ai": 118.56269836425781, "step3_mtf": 0.0045299530029296875, "step4_session": 0.08058547973632812, "step5_news": 0.055789947509765625, "step6_correlation": 5.669355392456055, "step7_yield": 0.08535385131835938, "step8_sentiment": 1506.3130855560303, "step9_pattern": 0.8296966552734375, "step10_divergence": 1.7139911651611328, "step11_risk": 0.017404556274414062, "step12_score": 0.14734268188476562, "step13_threshold": 0.0073909759521484375}
2026-06-29T09:21:30.993963+00:00,GBPUSD,LONG,ERROR,100,2539.7,{"step1_cb": 0.019550323486328125, "step2_scan": 19.130706787109375, "step2b_regime": 1.3124942779541016, "step2c_ai": 105.15499114990234, "step3_mtf": 0.004291534423828125, "step4_session": 0.07295608520507812, "step5_news": 0.05054473876953125, "step6_correlation": 4.101753234863281, "step7_yield": 0.022649765014648438, "step8_sentiment": 1040.363073348999, "step9_pattern": 0.274658203125, "step10_divergence": 1.6827583312988281, "step11_risk": 0.029325485229492188, "step12_score": 0.11563301086425781, "step13_threshold": 0.0133514404296875}
2026-06-29T09:21:33.553245+00:00,SP500,LONG,ERROR,100,2446.1,{"step1_cb": 0.018358230590820312, "step2_scan": 13.186454772949219, "step2b_regime": 0.9617805480957031, "step2c_ai": 107.09023475646973, "step3_mtf": 0.006198883056640625, "step4_session": 0.11849403381347656, "step5_news": 0.08320808410644531, "step6_correlation": 8.350372314453125, "step7_yield": 0.031948089599609375, "step8_sentiment": 1040.2355194091797, "step9_pattern": 0.3960132598876953, "step10_divergence": 1.6388893127441406, "step11_risk": 0.030040740966796875, "step12_score": 0.12946128845214844, "step13_threshold": 0.013828277587890625}
2026-06-29T09:22:38.475348+00:00,XAUUSD,LONG,ERROR,100,2901.2,{"step1_cb": 0.036716461181640625, "step2_scan": 27.94623374938965, "step2b_regime": 1.4300346374511719, "step2c_ai": 116.62817001342773, "step3_mtf": 0.0054836273193359375, "step4_session": 0.09322166442871094, "step5_news": 0.06580352783203125, "step6_correlation": 10.895252227783203, "step7_yield": 0.02193450927734375, "step8_sentiment": 987.2832298278809, "step9_pattern": 0.2970695495605469, "step10_divergence": 6.760358810424805, "step11_risk": 0.03266334533691406, "step12_score": 0.11610984802246094, "step13_threshold": 0.011682510375976562}
2026-06-29T09:22:41.407593+00:00,EURUSD,LONG,ERROR,100,2449.0,{"step1_cb": 0.0171661376953125, "step2_scan": 14.160871505737305, "step2b_regime": 0.896453857421875, "step2c_ai": 184.01670455932617, "step3_mtf": 0.004291534423828125, "step4_session": 0.06651878356933594, "step5_news": 0.04553794860839844, "step6_correlation": 9.506464004516602, "step7_yield": 0.030994415283203125, "step8_sentiment": 950.4904747009277, "step9_pattern": 0.7393360137939453, "step10_divergence": 3.1964778900146484, "step11_risk": 0.03695487976074219, "step12_score": 0.15974044799804688, "step13_threshold": 0.0133514404296875}
2026-06-29T09:22:43.870736+00:00,GBPUSD,LONG,ERROR,100,3073.0,{"step1_cb": 0.015735626220703125, "step2_scan": 12.426137924194336, "step2b_regime": 0.8378028869628906, "step2c_ai": 116.43242835998535, "step3_mtf": 0.0045299530029296875, "step4_session": 0.06175041198730469, "step5_news": 0.0476837158203125, "step6_correlation": 4.878520965576172, "step7_yield": 0.02384185791015625, "step8_sentiment": 1393.2204246520996, "step9_pattern": 0.8537769317626953, "step10_divergence": 5.371809005737305, "step11_risk": 0.9362697601318359, "step12_score": 0.23365020751953125, "step13_threshold": 0.014781951904296875}
2026-06-29T09:22:46.955265+00:00,SP500,LONG,ERROR,100,3491.6,{"step1_cb": 0.017404556274414062, "step2_scan": 10.766744613647461, "step2b_regime": 0.3199577331542969, "step2c_ai": 99.53141212463379, "step3_mtf": 0.0050067901611328125, "step4_session": 0.07939338684082031, "step5_news": 0.05626678466796875, "step6_correlation": 5.501985549926758, "step7_yield": 0.022172927856445312, "step8_sentiment": 1570.7237720489502, "step9_pattern": 0.4494190216064453, "step10_divergence": 1.712799072265625, "step11_risk": 0.0400543212890625, "step12_score": 0.17213821411132812, "step13_threshold": 0.015020370483398438}
2026-06-29T09:23:55.226725+00:00,XAUUSD,LONG,ERROR,100,2699.9,{"step1_cb": 0.03528594970703125, "step2_scan": 27.39715576171875, "step2b_regime": 0.339508056640625, "step2c_ai": 79.05316352844238, "step3_mtf": 0.004291534423828125, "step4_session": 0.0972747802734375, "step5_news": 0.07748603820800781, "step6_correlation": 4.951953887939453, "step7_yield": 0.019788742065429688, "step8_sentiment": 1146.7995643615723, "step9_pattern": 0.3752708435058594, "step10_divergence": 3.4935474395751953, "step11_risk": 0.04315376281738281, "step12_score": 0.6601810455322266, "step13_threshold": 0.021219253540039062}
2026-06-29T09:23:57.962063+00:00,EURUSD,LONG,ERROR,100,7867.1,{"step1_cb": 0.6136894226074219, "step2_scan": 33.887386322021484, "step2b_regime": 1.476287841796875, "step2c_ai": 118.62587928771973, "step3_mtf": 0.00476837158203125, "step4_session": 0.08416175842285156, "step5_news": 0.05340576171875, "step6_correlation": 8.001327514648438, "step7_yield": 0.023126602172851562, "step8_sentiment": 6355.170965194702, "step9_pattern": 0.3571510314941406, "step10_divergence": 5.14531135559082, "step11_risk": 0.03981590270996094, "step12_score": 0.17333030700683594, "step13_threshold": 0.012874603271484375}
2026-06-29T09:24:05.838357+00:00,GBPUSD,LONG,ERROR,100,3080.6,{"step1_cb": 0.01430511474609375, "step2_scan": 14.623641967773438, "step2b_regime": 0.9858608245849609, "step2c_ai": 132.07221031188965, "step3_mtf": 0.0045299530029296875, "step4_session": 0.07152557373046875, "step5_news": 0.051021575927734375, "step6_correlation": 4.771947860717773, "step7_yield": 0.011682510375976562, "step8_sentiment": 1361.3977432250977, "step9_pattern": 0.1423358917236328, "step10_divergence": 0.7569789886474609, "step11_risk": 0.01430511474609375, "step12_score": 0.054836273193359375, "step13_threshold": 0.0054836273193359375}
